"","datafilePath","md5sum","fileSize","biologicalCategory","organisation","patientId","projectName","protocol","technicalPlatform"
"134","/odin/kdi/dataset/2217423/archive/M2_C5_n3_S29_I2_001.fastq.gz","fce149a59b08e1d1687b387cdd518acc",404713327,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"135","/odin/kdi/dataset/2217423/archive/M2_C5_n3_S29_R1_001.fastq.gz","2423bba0f7664f298c415d1f2365c7f1",3153717524,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"136","/odin/kdi/dataset/2217423/archive/M2_C5_n3_S29_R2_001.fastq.gz","495b5450f021aea7453a9c05b18f5777",3261550295,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"137","/odin/kdi/dataset/2217424/archive/M2_Gilt_n2_S12_I1_001.fastq.gz","b87661f202a5f52022d25b8a89e406ac",443256317,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"138","/odin/kdi/dataset/2217424/archive/M2_Gilt_n2_S12_I2_001.fastq.gz","c640aac3dcf5f74d71f9f769bf240b00",474103368,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"139","/odin/kdi/dataset/2217424/archive/M2_Gilt_n2_S12_R1_001.fastq.gz","45f359de75d10ebd90a91031484ae6cc",3356320538,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"140","/odin/kdi/dataset/2217424/archive/M2_Gilt_n2_S12_R2_001.fastq.gz","a304c89625f13fe97d1fc1870cf6637d",3416748601,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"141","/odin/kdi/dataset/2217425/archive/M2_Creno_n5_S44_I1_001.fastq.gz","40f4246c9cc735681e5290a507591453",500000407,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"142","/odin/kdi/dataset/2217425/archive/M2_Creno_n5_S44_I2_001.fastq.gz","d1f8f0df5ecf09879e5aa3098f690e57",539027690,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"143","/odin/kdi/dataset/2217425/archive/M2_Creno_n5_S44_R1_001.fastq.gz","b012fa144ff6635fa2adfdf43da6540d",4019795864,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"144","/odin/kdi/dataset/2217425/archive/M2_Creno_n5_S44_R2_001.fastq.gz","c58e3275b303d8a37d4f818099ae8352",4054764999,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"145","/odin/kdi/dataset/2217426/archive/M2_Sora_n3_S30_I1_001.fastq.gz","f825ee08856d7dc9d2f144f09669e3e0",588628255,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"146","/odin/kdi/dataset/2217426/archive/M2_Sora_n3_S30_I2_001.fastq.gz","14c2286edc0b143ff59a8ca33c2e3456",604915580,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"147","/odin/kdi/dataset/2217426/archive/M2_Sora_n3_S30_R1_001.fastq.gz","013abd5037c2c7d125361441c9a5e338",4581126175,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"148","/odin/kdi/dataset/2217426/archive/M2_Sora_n3_S30_R2_001.fastq.gz","0683d4808d29d89e96fa81c1476b4698",4742419278,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"149","/odin/kdi/dataset/2217427/archive/M2_C2_n2_S13_I1_001.fastq.gz","c0226d114ad0d9da533a2ba337b8305e",447033321,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"150","/odin/kdi/dataset/2217427/archive/M2_C2_n2_S13_I2_001.fastq.gz","2122a42aa9b3f22773e93f9669d7ec66",473085559,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"151","/odin/kdi/dataset/2217427/archive/M2_C2_n2_S13_R1_001.fastq.gz","a230c0ec9f5d902befd1d8d1ca3d81a7",3398580256,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"152","/odin/kdi/dataset/2217427/archive/M2_C2_n2_S13_R2_001.fastq.gz","9c71a03fac2f5df43c376d81af9fe785",3470609268,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"153","/odin/kdi/dataset/2217428/archive/M2_C3_n5_S45_I1_001.fastq.gz","2754efe1c75c222c6b782ee6f7765d66",506508502,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"154","/odin/kdi/dataset/2217428/archive/M2_C3_n5_S45_I2_001.fastq.gz","6d86f10abed291bf522d722dd55525b5",490970447,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"155","/odin/kdi/dataset/2217428/archive/M2_C3_n5_S45_R1_001.fastq.gz","fce01465914093b268c482d7ba87f562",3678577262,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"156","/odin/kdi/dataset/2217428/archive/M2_C3_n5_S45_R2_001.fastq.gz","6390de81f4dfc140a2b96f97d1ca53a3",3713493192,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"157","/odin/kdi/dataset/2217429/archive/M2_C1_n4_S31_I1_001.fastq.gz","f5d95beadbb994a91963f96db30b5f9c",525653127,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"158","/odin/kdi/dataset/2217429/archive/M2_C1_n4_S31_I2_001.fastq.gz","e2bd12a91bc92785080c087bc1de3400",507040929,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"159","/odin/kdi/dataset/2217429/archive/M2_C1_n4_S31_R1_001.fastq.gz","0a17d768be6a4c452d07606a6caf35cf",4021454108,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"160","/odin/kdi/dataset/2217429/archive/M2_C1_n4_S31_R2_001.fastq.gz","15e3726221574603140385467c1f0aa1",4083256960,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"161","/odin/kdi/dataset/2217430/archive/M2_Creno_n2_S14_I1_001.fastq.gz","fa74924ea850dacdc64059c31768b132",394493669,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"162","/odin/kdi/dataset/2217430/archive/M2_Creno_n2_S14_I2_001.fastq.gz","1bf14d5690a9ddc5d92d4e9d88535bb3",393590773,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"163","/odin/kdi/dataset/2217430/archive/M2_Creno_n2_S14_R1_001.fastq.gz","729e9d4e73570fa51816bf5792bf6141",2756949837,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"164","/odin/kdi/dataset/2217430/archive/M2_Creno_n2_S14_R2_001.fastq.gz","25f9a5df3fd3007080b501776a6ffe42",2820421502,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"165","/odin/kdi/dataset/2217431/archive/M2_Quiz_n5_S46_I1_001.fastq.gz","361dd228c3174f57d82f5c50a4069297",827369783,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"166","/odin/kdi/dataset/2217431/archive/M2_Quiz_n5_S46_I2_001.fastq.gz","81f692953b644aa41199cc014a6fae46",847416391,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"167","/odin/kdi/dataset/2217431/archive/M2_Quiz_n5_S46_R1_001.fastq.gz","4acd9676473119f3a4dc43966272180b",6537506528,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"168","/odin/kdi/dataset/2217431/archive/M2_Quiz_n5_S46_R2_001.fastq.gz","cb69f41f49d462b21df62c3128f066f8",6572094775,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"169","/odin/kdi/dataset/2217432/archive/M2_Gilt_n4_S32_I1_001.fastq.gz","6a4a7f9999fafcf1e3078b65c13dccc3",491117644,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"170","/odin/kdi/dataset/2217432/archive/M2_Gilt_n4_S32_I2_001.fastq.gz","e918ea18e6964afd9c5db71dc287d560",456131879,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"171","/odin/kdi/dataset/2217432/archive/M2_Gilt_n4_S32_R1_001.fastq.gz","d72570358ef0826a20f6bc86539dc8c9",3416117758,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"172","/odin/kdi/dataset/2217432/archive/M2_Gilt_n4_S32_R2_001.fastq.gz","0756bbd920c5d5f442a9ea1c9ad79444",3471535037,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"173","/odin/kdi/dataset/2217433/archive/M2_C3_n2_S15_I1_001.fastq.gz","1818cc3a354146ab4144ef6edf24ffb3",410913062,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"174","/odin/kdi/dataset/2217433/archive/M2_C3_n2_S15_I2_001.fastq.gz","e80ed5fd4751d083ee0426c7996aab2a",473805757,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"175","/odin/kdi/dataset/2217433/archive/M2_C3_n2_S15_R1_001.fastq.gz","4cd6394b6b045edbb83cf2b5eabb5d0c",3157894966,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"176","/odin/kdi/dataset/2217433/archive/M2_C3_n2_S15_R2_001.fastq.gz","1ef41cee42b662fa1bd021fd447ea76d",3244655450,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"177","/odin/kdi/dataset/2217434/archive/M2_C2_n4_S33_I1_001.fastq.gz","56ec262e89b1f092576311829254cd73",456168211,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"178","/odin/kdi/dataset/2217434/archive/M2_C2_n4_S33_I2_001.fastq.gz","3019a2554bc0221ed74421488fe36e82",460737335,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"179","/odin/kdi/dataset/2217434/archive/M2_C2_n4_S33_R1_001.fastq.gz","11e27a82f251c4ffb785a0eef2024134",3486556203,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"180","/odin/kdi/dataset/2217434/archive/M2_C2_n4_S33_R2_001.fastq.gz","87d63fcf25eb80c391cf86b3a4fe715d",3662064339,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"181","/odin/kdi/dataset/2217435/archive/M2_Quiz_n2_S16_I1_001.fastq.gz","4217b64772a305500fbbd1e667440deb",358733419,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"182","/odin/kdi/dataset/2217435/archive/M2_Quiz_n2_S16_I2_001.fastq.gz","a51b9e9884d83a612a848aa48b7120b1",385117827,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"183","/odin/kdi/dataset/2217435/archive/M2_Quiz_n2_S16_R1_001.fastq.gz","980df95ad6097bdd9296d72dc532da1a",2643829027,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"184","/odin/kdi/dataset/2217435/archive/M2_Quiz_n2_S16_R2_001.fastq.gz","1af2622d22b494ada7896fec912c0b67",2682247483,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"185","/odin/kdi/dataset/2217436/archive/M2_C4_n5_S47_I1_001.fastq.gz","706b5b5618e26352fcffeb397fdb0961",514704280,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"186","/odin/kdi/dataset/2217436/archive/M2_C4_n5_S47_I2_001.fastq.gz","b0a099c162cc213952f93a20da6cc26a",563383149,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"187","/odin/kdi/dataset/2217436/archive/M2_C4_n5_S47_R1_001.fastq.gz","f03951d906affb111bd63852822d9df5",4001392166,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"188","/odin/kdi/dataset/2217436/archive/M2_C4_n5_S47_R2_001.fastq.gz","96b14f18d8f795a66da005787dea79f9",4010627401,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"189","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_I1_001.fastq.gz","fb2e6a7fd462c8a1c6767344342b7d48",342341691,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"190","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_I2_001.fastq.gz","3b5e55a516e71abf06795da56f3eba4a",357877798,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"191","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_R1_001.fastq.gz","353ff2d5d6f051c4a7b256b656cb2d87",2525154438,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"192","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_R2_001.fastq.gz","b2191e3a78ee7c32f3d1515edf659f94",2575829069,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"193","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_I1_001.fastq.gz","aab037269334d51b97085a51652761c8",859519610,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"194","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_I2_001.fastq.gz","1708b1cb32f9b3f22c1ffa651f89d18f",886452025,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"195","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_R1_001.fastq.gz","e7bbf22cc1223bc3d02f675145456f97",7006951794,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"196","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_R2_001.fastq.gz","10ab8a25074709979ff2e024aa7f37ed",7122863026,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"197","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_I1_001.fastq.gz","241719d478d885af810ca983102d686b",600907730,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"198","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_I2_001.fastq.gz","0a2e16388d269da9ce23468453e3ef69",605818709,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"199","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_R1_001.fastq.gz","7190a6d692aa46d719c286e33eed8af3",4211749065,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"200","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_R2_001.fastq.gz","8761c0494a91f5259b0b9bae7208cbdb",4301982244,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
